campaign_id,source_file,source_sha256,source_ordinal,line_number,schema,experiment,load,pair,variant,order,cache,operations,dataset_size,work_units,records_examined,result_items,duration_us,index_rebuild_records,result_cache_hits,workload_fingerprint,result_fingerprint,status
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,374,2,tool_batch,96,15,batch,BA,warm,96,0,96,0,96,4269,0,0,be641fc4b9f6c2f9,6510d6d99e792e22,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,375,2,tool_batch,96,15,scalar,BA,warm,96,0,96,0,96,8568,0,0,be641fc4b9f6c2f9,6510d6d99e792e22,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,376,2,context_access,24,1,direct,BA,warm,24,0,24,0,24,4926,0,0,8f7ea6c1d529d73c,73ceb09540595ac8,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,377,2,context_access,24,1,syscall,BA,warm,24,0,24,0,24,7451,0,0,8f7ea6c1d529d73c,73ceb09540595ac8,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,378,2,context_access,24,2,syscall,AB,warm,24,0,24,0,24,8112,0,0,e7414f752feb7d6b,233e60422722d11b,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,379,2,context_access,24,2,direct,AB,warm,24,0,24,0,24,4612,0,0,e7414f752feb7d6b,233e60422722d11b,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,380,2,context_access,24,3,direct,BA,warm,24,0,24,0,24,5185,0,0,82da5bf9267d4d0e,8b0cb29db69b34ca,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,381,2,context_access,24,3,syscall,BA,warm,24,0,24,0,24,4881,0,0,82da5bf9267d4d0e,8b0cb29db69b34ca,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,382,2,context_access,24,4,syscall,AB,warm,24,0,24,0,24,4249,0,0,5ece896b21da870d,a5faafba1c41843d,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,383,2,context_access,24,4,direct,AB,warm,24,0,24,0,24,4829,0,0,5ece896b21da870d,a5faafba1c41843d,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,384,2,context_access,24,5,direct,BA,warm,24,0,24,0,24,4546,0,0,acb18d967022de30,10729a14037f0bec,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,385,2,context_access,24,5,syscall,BA,warm,24,0,24,0,24,4609,0,0,acb18d967022de30,10729a14037f0bec,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,386,2,context_access,24,6,syscall,AB,warm,24,0,24,0,24,5066,0,0,9c1a54e4aa0909ff,7841aa07923e344f,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,387,2,context_access,24,6,direct,AB,warm,24,0,24,0,24,4684,0,0,9c1a54e4aa0909ff,7841aa07923e344f,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,388,2,context_access,24,7,direct,BA,warm,24,0,24,0,24,4974,0,0,e9c8d5591d00ba42,f69cb4f80dc8599e,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,389,2,context_access,24,7,syscall,BA,warm,24,0,24,0,24,4378,0,0,e9c8d5591d00ba42,f69cb4f80dc8599e,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,390,2,context_access,24,8,syscall,AB,warm,24,0,24,0,24,4466,0,0,7d2b91e5488c2521,b879f841405b1ac1,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,391,2,context_access,24,8,direct,AB,warm,24,0,24,0,24,4966,0,0,7d2b91e5488c2521,b879f841405b1ac1,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,392,2,context_access,24,9,direct,BA,warm,24,0,24,0,24,4361,0,0,6c4b5c003b7be854,bb10339d5270aa60,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,393,2,context_access,24,9,syscall,BA,warm,24,0,24,0,24,4437,0,0,6c4b5c003b7be854,bb10339d5270aa60,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,394,2,context_access,24,10,syscall,AB,warm,24,0,24,0,24,6032,0,0,bd9a361de533b4c3,c960e8116837d6e3,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,395,2,context_access,24,10,direct,AB,warm,24,0,24,0,24,4768,0,0,bd9a361de533b4c3,c960e8116837d6e3,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,396,2,context_access,24,11,direct,BA,warm,24,0,24,0,24,4646,0,0,8c9e2bef11037be6,fec45e41e938d9b2,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,397,2,context_access,24,11,syscall,BA,warm,24,0,24,0,24,4297,0,0,8c9e2bef11037be6,fec45e41e938d9b2,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,398,2,context_access,24,12,syscall,AB,warm,24,0,24,0,24,6883,0,0,39825b8c802835e5,ae22175cde356b45,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,399,2,context_access,24,12,direct,AB,warm,24,0,24,0,24,6522,0,0,39825b8c802835e5,ae22175cde356b45,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,400,2,context_access,24,13,direct,BA,warm,24,0,24,0,24,6731,0,0,abc87d6dd54c5da8,a18390001ffcc2b4,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,401,2,context_access,24,13,syscall,BA,warm,24,0,24,0,24,8148,0,0,abc87d6dd54c5da8,a18390001ffcc2b4,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,402,2,context_access,24,14,syscall,AB,warm,24,0,24,0,24,4513,0,0,5e194f82fe180237,8fbfe91a534642e7,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,403,2,context_access,24,14,direct,AB,warm,24,0,24,0,24,4698,0,0,5e194f82fe180237,8fbfe91a534642e7,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,404,2,context_access,24,15,direct,BA,warm,24,0,24,0,24,5012,0,0,e3a6ac5f33b4911a,9716a491aae05586,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,405,2,context_access,24,15,syscall,BA,warm,24,0,24,0,24,4300,0,0,e3a6ac5f33b4911a,9716a491aae05586,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,406,2,context_access,64,1,direct,BA,warm,64,0,64,0,64,13556,0,0,735105714e6aa53c,900a606289fb8c70,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,407,2,context_access,64,1,syscall,BA,warm,64,0,64,0,64,11919,0,0,735105714e6aa53c,900a606289fb8c70,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,408,2,context_access,64,2,syscall,AB,warm,64,0,64,0,64,12753,0,0,9b3b67b0e44e08eb,9c1fbaf14a3d9ed3,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,409,2,context_access,64,2,direct,AB,warm,64,0,64,0,64,13124,0,0,9b3b67b0e44e08eb,9c1fbaf14a3d9ed3,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,410,2,context_access,64,3,direct,BA,warm,64,0,64,0,64,13109,0,0,949ac92f79b49e8e,5ceb5173ff726632,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,411,2,context_access,64,3,syscall,BA,warm,64,0,64,0,64,12453,0,0,949ac92f79b49e8e,5ceb5173ff726632,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,412,2,context_access,64,4,syscall,AB,warm,64,0,64,0,64,13207,0,0,42a0e81a9b1b550d,2f09345ea9498d95,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,413,2,context_access,64,4,direct,AB,warm,64,0,64,0,64,13453,0,0,42a0e81a9b1b550d,2f09345ea9498d95,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,414,2,context_access,64,5,direct,BA,warm,64,0,64,0,64,13579,0,0,9083ec45e963ac30,1008a371b2aee3f4,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,415,2,context_access,64,5,syscall,BA,warm,64,0,64,0,64,12382,0,0,9083ec45e963ac30,1008a371b2aee3f4,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,416,2,context_access,64,6,syscall,AB,warm,64,0,64,0,64,12329,0,0,addac21afd405b7f,b00d4c32dcfb0ad7,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,417,2,context_access,64,6,direct,AB,warm,64,0,64,0,64,12788,0,0,addac21afd405b7f,b00d4c32dcfb0ad7,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,418,2,context_access,64,7,direct,BA,warm,64,0,64,0,64,12898,0,0,fb89428f70380bc2,8e9e44f93ffe50b6,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,419,2,context_access,64,7,syscall,BA,warm,64,0,64,0,64,12448,0,0,fb89428f70380bc2,8e9e44f93ffe50b6,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,420,2,context_access,64,8,syscall,AB,warm,64,0,64,0,64,12506,0,0,e664b95a1c7fd121,83edbfd44f170819,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,421,2,context_access,64,8,direct,AB,warm,64,0,64,0,64,12714,0,0,e664b95a1c7fd121,83edbfd44f170819,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,422,2,context_access,64,9,direct,BA,warm,64,0,64,0,64,13367,0,0,d58483750f6f9454,80fcd4ea52280978,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,423,2,context_access,64,9,syscall,BA,warm,64,0,64,0,64,12330,0,0,d58483750f6f9454,80fcd4ea52280978,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,424,2,context_access,64,10,syscall,AB,warm,64,0,64,0,64,12266,0,0,54c16c19931de443,62966d7b9e8a355b,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,425,2,context_access,64,10,direct,AB,warm,64,0,64,0,64,14096,0,0,54c16c19931de443,62966d7b9e8a355b,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,426,2,context_access,64,11,direct,BA,warm,64,0,64,0,64,12952,0,0,c5ff0cf02018e566,61c5a5d689b256ba,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,427,2,context_access,64,11,syscall,BA,warm,64,0,64,0,64,12052,0,0,c5ff0cf02018e566,61c5a5d689b256ba,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,428,2,context_access,64,12,syscall,AB,warm,64,0,64,0,64,11742,0,0,a2bb8301541be1e5,7886b59064daf79d,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,429,2,context_access,64,12,direct,AB,warm,64,0,64,0,64,12694,0,0,a2bb8301541be1e5,7886b59064daf79d,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,430,2,context_access,64,13,direct,BA,warm,64,0,64,0,64,13119,0,0,1501a4e2a94009a8,a0a0f8d57e0f78fc,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,431,2,context_access,64,13,syscall,BA,warm,64,0,64,0,64,11493,0,0,1501a4e2a94009a8,a0a0f8d57e0f78fc,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,432,2,context_access,64,14,syscall,AB,warm,64,0,64,0,64,11868,0,0,f540857eac0231b7,8780936a6694bfdf,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,433,2,context_access,64,14,direct,AB,warm,64,0,64,0,64,13982,0,0,f540857eac0231b7,8780936a6694bfdf,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,434,2,context_access,64,15,direct,BA,warm,64,0,64,0,64,12581,0,0,7acde25ae19ec09a,fa22f2c725812dbe,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,435,2,context_access,64,15,syscall,BA,warm,64,0,64,0,64,13202,0,0,7acde25ae19ec09a,fa22f2c725812dbe,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,436,2,context_access,96,1,direct,BA,warm,96,0,96,0,96,20738,0,0,72b21cf13b94a87c,50d101545287e190,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,437,2,context_access,96,1,syscall,BA,warm,96,0,96,0,96,19385,0,0,72b21cf13b94a87c,50d101545287e190,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,438,2,context_access,96,2,syscall,AB,warm,96,0,96,0,96,18358,0,0,668f0b82e07310eb,a2d87a7f8878ceb3,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,439,2,context_access,96,2,direct,AB,warm,96,0,96,0,96,20077,0,0,668f0b82e07310eb,a2d87a7f8878ceb3,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,440,2,context_access,96,3,direct,BA,warm,96,0,96,0,96,20733,0,0,44b6104b040a2dce,4ecab0c1fea63912,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,441,2,context_access,96,3,syscall,BA,warm,96,0,96,0,96,18181,0,0,44b6104b040a2dce,4ecab0c1fea63912,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,442,2,context_access,96,4,syscall,AB,warm,96,0,96,0,96,18019,0,0,0df48bec97405d0d,3f8d297314065b35,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,443,2,context_access,96,4,direct,AB,warm,96,0,96,0,96,19148,0,0,0df48bec97405d0d,3f8d297314065b35,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,444,2,context_access,96,5,direct,BA,warm,96,0,96,0,96,19639,0,0,35fb03cabbaae470,f411e326b34a8994,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,445,2,context_access,96,5,syscall,BA,warm,96,0,96,0,96,18574,0,0,35fb03cabbaae470,f411e326b34a8994,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,446,2,context_access,96,6,syscall,AB,warm,96,0,96,0,96,17963,0,0,792e65ecf965637f,f63093e70a66c1f7,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,447,2,context_access,96,6,direct,AB,warm,96,0,96,0,96,19401,0,0,792e65ecf965637f,f63093e70a66c1f7,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,448,2,context_access,96,7,direct,BA,warm,96,0,96,0,96,19082,0,0,b78e3491071ae502,e6e220908e0f85d6,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,449,2,context_access,96,7,syscall,BA,warm,96,0,96,0,96,19322,0,0,b78e3491071ae502,e6e220908e0f85d6,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,450,2,context_access,96,8,syscall,AB,warm,96,0,96,0,96,18177,0,0,b1b85d2c18a4d921,582db94a6cfe8339,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,451,2,context_access,96,8,direct,AB,warm,96,0,96,0,96,19782,0,0,b1b85d2c18a4d921,582db94a6cfe8339,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,452,2,context_access,96,9,direct,BA,warm,96,0,96,0,96,19505,0,0,7afa9af9e1b51994,2d559f4362f18ed8,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,453,2,context_access,96,9,syscall,BA,warm,96,0,96,0,96,18386,0,0,7afa9af9e1b51994,2d559f4362f18ed8,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,454,2,context_access,96,10,syscall,AB,warm,96,0,96,0,96,17689,0,0,20150feb8f42ec43,7d237f49263ed27b,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,455,2,context_access,96,10,direct,AB,warm,96,0,96,0,96,18680,0,0,20150feb8f42ec43,7d237f49263ed27b,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,456,2,context_access,96,11,direct,BA,warm,96,0,96,0,96,18734,0,0,24fd7e88f9d8d7a6,1e5d85857eb44e5a,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,457,2,context_access,96,11,syscall,BA,warm,96,0,96,0,96,17825,0,0,24fd7e88f9d8d7a6,1e5d85857eb44e5a,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,458,2,context_access,96,12,syscall,AB,warm,96,0,96,0,96,17860,0,0,6e0f26d35040e9e5,fb25ebaa860b89bd,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,459,2,context_access,96,12,direct,AB,warm,96,0,96,0,96,19607,0,0,6e0f26d35040e9e5,fb25ebaa860b89bd,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,460,2,context_access,96,13,direct,BA,warm,96,0,96,0,96,19493,0,0,7215de8e98183ce8,db19f2a07959d01c,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,461,2,context_access,96,13,syscall,BA,warm,96,0,96,0,96,18264,0,0,7215de8e98183ce8,db19f2a07959d01c,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,462,2,context_access,96,14,syscall,AB,warm,96,0,96,0,96,18475,0,0,c0942950a82739b7,f58af848dfc6b37f,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,463,2,context_access,96,14,direct,AB,warm,96,0,96,0,96,20202,0,0,c0942950a82739b7,f58af848dfc6b37f,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,464,2,context_access,96,15,direct,BA,warm,96,0,96,0,96,19496,0,0,7e0729718110c8da,99381ab6ebfded5e,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-02-boot-01.txt,017482ca44af16d070c3c32dc49a1ce983afbc98a1ef98f2210298e468d02604,8,465,2,context_access,96,15,syscall,BA,warm,96,0,96,0,96,18671,0,0,7e0729718110c8da,99381ab6ebfded5e,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-04-boot-01.txt,d2918a32153c26724d68b8d5455369bd405dfcac7926791fd3b41bf336378c4b,9,70,2,file_query_path_index,8,1,index,BA,ready-index,8,8,8,8,8,704,0,0,07863d2ab36a60ed,54980f4a9530ee18,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-04-boot-01.txt,d2918a32153c26724d68b8d5455369bd405dfcac7926791fd3b41bf336378c4b,9,71,2,file_query_path_index,8,1,path_walk,BA,warm-paths,8,8,64,64,8,31932,0,0,07863d2ab36a60ed,54980f4a9530ee18,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-04-boot-01.txt,d2918a32153c26724d68b8d5455369bd405dfcac7926791fd3b41bf336378c4b,9,72,2,file_query_path_index,8,2,path_walk,AB,warm-paths,8,8,64,64,8,12812,0,0,56ae95df363a03e4,d9ec9beaa7e6bd7b,measured
