campaign_id,source_file,source_sha256,source_ordinal,line_number,schema,scenario,index,probe,wakeup_latency_ticks,dispatch_tick,reason_flags,histogram_bucket,status,right_censored,censor_limit_ticks,serial_fragmented_line,serial_segment_index,serial_segment_count
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,76,1,2,1,1,0,663,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,77,1,2,1,2,0,664,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,78,1,2,1,3,0,665,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,84,1,3,2,0,0,685,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,85,1,3,1,0,0,686,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,86,1,3,2,1,0,687,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,87,1,3,1,1,0,688,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,88,1,3,2,2,0,689,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,89,1,3,1,2,0,690,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,90,1,3,2,3,1,692,469,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,92,1,3,1,3,0,693,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,98,1,16,3,0,0,714,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,99,1,16,2,0,0,714,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,100,1,16,1,0,0,714,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,101,1,16,2,1,0,715,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,102,1,16,3,1,0,715,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,103,1,16,1,1,0,715,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,104,1,16,2,2,0,716,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,105,1,16,3,2,0,716,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,106,1,16,1,2,0,716,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,107,1,16,2,3,0,717,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,108,1,16,3,3,0,717,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,109,1,16,1,3,1,718,405,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,114,1,16,6,0,0,737,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,115,1,16,5,0,0,737,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,116,1,16,7,0,1,738,405,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,117,1,16,6,1,0,738,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,118,1,16,7,1,0,739,213,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,119,1,16,5,1,1,740,405,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,120,1,16,6,2,1,740,405,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,121,1,16,7,2,0,741,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,122,1,16,5,2,1,742,405,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,123,1,16,6,3,1,742,405,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,125,1,16,7,3,0,743,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,126,1,16,5,3,1,744,405,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,130,1,16,11,0,0,763,213,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,131,1,16,10,0,0,763,213,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,132,1,16,9,0,0,763,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,133,1,16,11,1,0,764,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,134,1,16,10,1,0,764,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,135,1,16,9,1,0,764,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,136,1,16,11,2,0,765,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,137,1,16,10,2,0,765,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,138,1,16,9,2,0,765,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,139,1,16,11,3,0,766,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,140,1,16,10,3,1,767,405,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,141,1,16,9,3,1,767,405,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,146,1,16,15,0,0,787,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,147,1,16,14,0,0,787,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,148,1,16,13,0,0,787,213,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,149,1,16,13,1,0,788,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,150,1,16,14,1,0,788,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,151,1,16,15,1,0,788,213,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,152,1,16,13,2,0,789,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,153,1,16,14,2,0,789,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,154,1,16,15,2,0,789,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,155,1,16,13,3,0,790,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,156,1,16,14,3,0,790,213,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,157,1,16,15,3,1,791,405,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,165,1,4,1,0,0,812,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,166,1,4,2,0,0,812,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,167,1,4,3,0,0,812,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,168,1,4,2,1,0,813,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,169,1,4,1,1,0,813,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,170,1,4,3,1,0,813,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,171,1,4,2,2,0,814,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,172,1,4,1,2,0,814,213,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,173,1,4,3,2,0,814,213,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,174,1,4,1,3,0,815,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,175,1,4,2,3,1,816,405,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,176,1,4,3,3,1,816,405,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,184,1,44,3,0,0,838,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,185,1,44,2,0,0,838,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,186,1,44,1,0,0,838,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,187,1,44,3,1,0,839,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,188,1,44,2,1,0,839,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,189,1,44,1,1,0,839,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,190,1,44,3,2,0,840,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,191,1,44,2,2,0,840,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,192,1,44,1,2,0,840,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,193,1,44,3,3,0,841,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,194,1,44,2,3,0,841,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-04.txt,6291cde425dbf107b85e545f0427490ab7853bd460383c05ae49831dc641d2c2,4,195,1,44,1,3,1,842,405,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-05.txt,02dc1f222bcc5d979d4ad55eeb77c5faf3223080b68de71dce029e6adc22de8b,5,75,1,2,1,0,0,652,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-05.txt,02dc1f222bcc5d979d4ad55eeb77c5faf3223080b68de71dce029e6adc22de8b,5,76,1,2,1,1,0,653,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-05.txt,02dc1f222bcc5d979d4ad55eeb77c5faf3223080b68de71dce029e6adc22de8b,5,77,1,2,1,2,0,654,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-05.txt,02dc1f222bcc5d979d4ad55eeb77c5faf3223080b68de71dce029e6adc22de8b,5,78,1,2,1,3,0,655,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-05.txt,02dc1f222bcc5d979d4ad55eeb77c5faf3223080b68de71dce029e6adc22de8b,5,83,1,3,2,0,0,675,149,0,measured,0,200,1,1,2
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-05.txt,02dc1f222bcc5d979d4ad55eeb77c5faf3223080b68de71dce029e6adc22de8b,5,84,1,3,1,0,0,675,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-05.txt,02dc1f222bcc5d979d4ad55eeb77c5faf3223080b68de71dce029e6adc22de8b,5,86,1,3,2,1,0,676,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-05.txt,02dc1f222bcc5d979d4ad55eeb77c5faf3223080b68de71dce029e6adc22de8b,5,87,1,3,1,1,0,676,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-05.txt,02dc1f222bcc5d979d4ad55eeb77c5faf3223080b68de71dce029e6adc22de8b,5,88,1,3,2,2,0,677,213,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-05.txt,02dc1f222bcc5d979d4ad55eeb77c5faf3223080b68de71dce029e6adc22de8b,5,89,1,3,1,2,0,677,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-05.txt,02dc1f222bcc5d979d4ad55eeb77c5faf3223080b68de71dce029e6adc22de8b,5,90,1,3,2,3,0,678,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-05.txt,02dc1f222bcc5d979d4ad55eeb77c5faf3223080b68de71dce029e6adc22de8b,5,91,1,3,1,3,0,678,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-05.txt,02dc1f222bcc5d979d4ad55eeb77c5faf3223080b68de71dce029e6adc22de8b,5,98,1,16,1,0,0,701,213,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-05.txt,02dc1f222bcc5d979d4ad55eeb77c5faf3223080b68de71dce029e6adc22de8b,5,99,1,16,3,0,0,701,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-05.txt,02dc1f222bcc5d979d4ad55eeb77c5faf3223080b68de71dce029e6adc22de8b,5,100,1,16,2,0,0,701,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-05.txt,02dc1f222bcc5d979d4ad55eeb77c5faf3223080b68de71dce029e6adc22de8b,5,101,1,16,3,1,0,702,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-05.txt,02dc1f222bcc5d979d4ad55eeb77c5faf3223080b68de71dce029e6adc22de8b,5,102,1,16,1,1,0,702,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-05.txt,02dc1f222bcc5d979d4ad55eeb77c5faf3223080b68de71dce029e6adc22de8b,5,103,1,16,2,1,0,703,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-05.txt,02dc1f222bcc5d979d4ad55eeb77c5faf3223080b68de71dce029e6adc22de8b,5,104,1,16,3,2,0,703,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-05.txt,02dc1f222bcc5d979d4ad55eeb77c5faf3223080b68de71dce029e6adc22de8b,5,105,1,16,2,2,0,704,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-05.txt,02dc1f222bcc5d979d4ad55eeb77c5faf3223080b68de71dce029e6adc22de8b,5,106,1,16,1,2,0,704,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-05.txt,02dc1f222bcc5d979d4ad55eeb77c5faf3223080b68de71dce029e6adc22de8b,5,107,1,16,3,3,1,705,405,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-05.txt,02dc1f222bcc5d979d4ad55eeb77c5faf3223080b68de71dce029e6adc22de8b,5,108,1,16,2,3,0,705,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-05.txt,02dc1f222bcc5d979d4ad55eeb77c5faf3223080b68de71dce029e6adc22de8b,5,110,1,16,1,3,0,706,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-05.txt,02dc1f222bcc5d979d4ad55eeb77c5faf3223080b68de71dce029e6adc22de8b,5,113,1,16,7,0,0,725,149,0,measured,0,200,1,1,2
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-05.txt,02dc1f222bcc5d979d4ad55eeb77c5faf3223080b68de71dce029e6adc22de8b,5,114,1,16,5,0,0,725,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-05.txt,02dc1f222bcc5d979d4ad55eeb77c5faf3223080b68de71dce029e6adc22de8b,5,115,1,16,6,0,0,725,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-05.txt,02dc1f222bcc5d979d4ad55eeb77c5faf3223080b68de71dce029e6adc22de8b,5,117,1,16,5,1,0,726,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-05.txt,02dc1f222bcc5d979d4ad55eeb77c5faf3223080b68de71dce029e6adc22de8b,5,118,1,16,7,1,0,726,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-05.txt,02dc1f222bcc5d979d4ad55eeb77c5faf3223080b68de71dce029e6adc22de8b,5,119,1,16,6,1,0,726,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-05.txt,02dc1f222bcc5d979d4ad55eeb77c5faf3223080b68de71dce029e6adc22de8b,5,120,1,16,5,2,0,727,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-05.txt,02dc1f222bcc5d979d4ad55eeb77c5faf3223080b68de71dce029e6adc22de8b,5,121,1,16,7,2,0,727,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-05.txt,02dc1f222bcc5d979d4ad55eeb77c5faf3223080b68de71dce029e6adc22de8b,5,122,1,16,6,2,0,727,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-05.txt,02dc1f222bcc5d979d4ad55eeb77c5faf3223080b68de71dce029e6adc22de8b,5,123,1,16,5,3,0,728,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-05.txt,02dc1f222bcc5d979d4ad55eeb77c5faf3223080b68de71dce029e6adc22de8b,5,124,1,16,7,3,0,728,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-05.txt,02dc1f222bcc5d979d4ad55eeb77c5faf3223080b68de71dce029e6adc22de8b,5,125,1,16,6,3,1,729,405,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-05.txt,02dc1f222bcc5d979d4ad55eeb77c5faf3223080b68de71dce029e6adc22de8b,5,130,1,16,11,0,0,749,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-05.txt,02dc1f222bcc5d979d4ad55eeb77c5faf3223080b68de71dce029e6adc22de8b,5,131,1,16,10,0,0,749,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-05.txt,02dc1f222bcc5d979d4ad55eeb77c5faf3223080b68de71dce029e6adc22de8b,5,132,1,16,9,0,0,749,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-05.txt,02dc1f222bcc5d979d4ad55eeb77c5faf3223080b68de71dce029e6adc22de8b,5,133,1,16,11,1,0,750,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-05.txt,02dc1f222bcc5d979d4ad55eeb77c5faf3223080b68de71dce029e6adc22de8b,5,134,1,16,10,1,0,750,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-05.txt,02dc1f222bcc5d979d4ad55eeb77c5faf3223080b68de71dce029e6adc22de8b,5,135,1,16,9,1,0,751,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-05.txt,02dc1f222bcc5d979d4ad55eeb77c5faf3223080b68de71dce029e6adc22de8b,5,136,1,16,11,2,0,751,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-05.txt,02dc1f222bcc5d979d4ad55eeb77c5faf3223080b68de71dce029e6adc22de8b,5,137,1,16,10,2,0,751,149,0,measured,0,200,,,
agentos-advanced-figures-20260811,raw/serial/agent-eevdf-boot-05.txt,02dc1f222bcc5d979d4ad55eeb77c5faf3223080b68de71dce029e6adc22de8b,5,138,1,16,9,2,0,752,213,0,measured,0,200,,,
